user,user2int,lec,#run,#action,err_incomplete,err_without_ct,err_etc
YcoEyuEZ,9497,409,8,24,0,0,7
KtIkeuhc,9498,409,1,6,0,0,0
ojlfX4lG,9499,409,5,34,0,1,3
VqYztp3p,9500,409,4,7,1,0,1
3Wc48pZn,9501,409,1,7,0,0,0
p13nrEFt,9502,409,1,6,0,0,0
AmsCvzgs,9503,409,7,28,2,2,2
Bn22jDLs,9504,409,5,29,0,0,4
E6uwTaft,9505,409,3,9,0,0,2
u8p5B496,9506,409,1,6,0,0,0
rQrTeKnq,9507,409,1,6,0,0,0
9X5QbzfM,9508,409,2,11,0,0,1
NRcM4ux9,9509,409,1,6,0,0,0
5wIiTyun,9510,409,2,8,0,0,1
HjE3HQt8,9511,409,1,8,0,0,0
1hXR81VR,9512,409,2,7,0,0,1
fR3YG2kl,9513,409,1,6,0,0,0
WOjowFk9,9514,409,9,29,1,0,5
7shvBKPM,9515,409,13,38,0,2,10
vLPvw5O2,9516,409,1,7,0,0,0
IjxIuIPY,9517,409,1,6,0,0,0
ml4fLqcM,9518,409,1,6,0,0,0
ziU4wirS,9519,409,1,6,0,0,0
yQam2KZb,9520,409,2,7,0,0,1
n5H1BgME,9521,409,1,7,0,0,0
2hjAlpMM,9522,409,1,6,0,0,0
J8OrcHVF,9523,409,1,6,0,0,0
pvN8HCqq,9524,409,1,6,0,0,0
f8pQyxu5,9525,409,1,7,0,0,0
Bpcuhf4O,9526,409,1,6,0,0,0
CZAdtero,9527,409,5,17,0,0,3
M9Q4DWO9,9528,409,1,6,0,0,0
40QaJrjw,9529,409,1,7,0,0,0
AJLmCCJp,9530,409,3,17,0,0,2
xIVfKufb,9531,409,1,8,0,0,0
v28zYXqW,9532,409,1,6,0,0,0
TtSJ2pH4,9533,409,1,7,0,0,0
EDQ28JnS,9534,409,16,33,0,1,13
86rX38LC,9535,409,2,7,0,0,1
ouIJMnxG,9536,409,9,16,0,1,4
nya5rLPP,9537,409,1,10,0,0,0
hCx41bha,9538,409,4,9,3,0,0
1YGs3xav,9539,409,12,34,0,0,9
hXRFZCwl,9540,409,1,6,0,0,0
XiSKXnbI,9541,409,1,6,0,0,0
HDIKJwPi,9542,409,9,62,1,1,6
AIYdKwn8,9543,409,2,9,0,0,1
TdMloQAG,9544,409,2,6,0,0,0
jKaYPaGA,9545,409,1,7,0,0,0
G19hIhBf,9546,409,1,7,0,0,0
nT6KP8kr,9547,409,1,9,0,0,0
xEdk1Jo3,9548,409,1,8,0,0,0
RM61vhG2,9549,409,1,6,0,0,0
MbUEQdwR,9550,409,3,21,1,0,1
aV2fvLEn,9551,409,1,6,0,0,0
1y7tooOd,9552,409,1,6,0,0,0
ZA7Tm5Fy,9553,409,1,6,0,0,0
eI2oLREf,9554,409,1,6,0,0,0
DeWCqprw,9555,409,1,6,0,0,0
ckqtgCss,9556,409,1,6,0,0,0
fSFh2ewe,9557,409,1,6,0,0,0
i6hArwzt,9558,409,3,9,0,0,2
FRlIobL3,9559,409,2,7,0,0,1
vnc3xLg0,9560,409,1,6,0,0,0
keKPXF09,9561,409,1,7,0,0,0
nluuXCkT,9562,409,1,6,0,0,0
csbh9p0w,9563,409,1,7,0,0,0
Zjcl6HlJ,9564,409,2,13,0,0,0
Zejhe0Vn,9565,409,1,6,0,0,0
VP7LJSFM,9566,409,2,7,0,0,1
7y09HFR7,9567,409,1,6,0,0,0
Xw1fFb0v,9568,409,3,23,0,0,2
YGvA10Ey,9569,409,2,17,0,0,0
Vd6E64Aw,9570,409,1,7,0,0,0
Zl3GKgsq,9571,409,2,8,0,0,0
oS3rSZBZ,9572,409,1,8,0,0,0
ffiVivkY,9573,409,2,12,0,0,1
u5nd5Bky,9574,409,6,13,4,0,0
PRKLouvq,9575,409,1,6,0,0,0
HPewP1vM,9576,409,1,6,0,0,0
T6ReWHte,9577,409,5,11,0,0,4
abIhK3hy,9578,409,1,6,0,0,0
C9l3hVVy,9579,409,2,7,0,0,1
PKWxbLtS,9580,409,9,43,0,0,6
Ti3H3Rf5,9581,409,15,97,4,2,8
SG8j8rJ4,9582,409,1,6,0,0,0
EHLz1y0C,9583,409,1,6,0,0,0
snZTLISP,9584,409,6,66,0,0,5
hJTPVWhM,9585,409,4,37,0,0,3
7KN0uLbP,9586,409,2,7,0,0,1
IkRlK2r2,9587,409,3,21,0,0,2
v8Tc5Okm,9588,409,1,6,0,0,0
kmtENnob,9589,409,4,27,1,1,1
2UatOl5b,9590,409,1,6,0,0,0
WoYd8gMU,9591,409,1,8,0,0,0
iFMHdWNK,9592,409,10,50,0,2,6
GKIKzPrL,9593,409,6,22,0,0,5
GyxukM5Z,9594,409,7,27,0,1,5
zTbAX8lj,9595,409,4,17,0,0,2
zMvnrCZs,9596,409,6,24,0,0,5
3XOhaX0i,9597,409,2,12,0,0,1
awjfr7zy,9598,409,2,7,0,0,1
s9NQKJer,9599,409,4,17,0,0,3
Q6rosKDY,9600,409,2,14,0,0,1
GjNFbVXY,9601,409,1,6,0,0,0
XhWKiQ39,9602,409,3,8,1,0,0
DNnuaOPy,9603,409,6,27,2,0,3
LlZ30GXa,9604,409,1,14,0,0,0
8KXTzd7m,9605,409,1,7,0,0,0
Ggz546xS,9606,409,28,100,9,1,17
U1UFGEas,9607,409,5,25,1,0,3
rZvrRxbr,9608,409,9,49,0,0,7
ypu3leIg,9609,409,2,10,1,0,0
wZWTaawW,9610,409,2,6,0,0,1
Hu8Lh1Ih,9611,409,3,13,0,0,1
PqKD52hi,9612,409,1,7,0,0,0
YEXnyFXQ,9613,409,4,12,2,1,0
jilLAmzb,9614,409,1,6,0,0,0
y5oTmrhv,9615,409,2,7,0,0,1
gsB6CpNd,9616,409,3,11,0,0,2
GiyRvmmq,9617,409,1,6,0,0,0
Az9db79A,9618,409,2,7,0,0,1
xlkRi0Nr,9619,409,2,21,0,0,1
XMZilwJV,9620,409,7,28,2,0,3
T1fmKXbi,9621,409,2,9,0,0,1
vg21CsUh,9622,409,3,31,0,0,2
h4i2HC7M,9623,409,1,6,0,0,0
LfHM4cp5,9624,409,1,6,0,0,0
xFyMIxG3,9625,409,2,12,0,0,1
mvrGeL09,9626,409,3,15,0,0,2
TNChrJBV,9627,409,1,6,0,0,0
pFvSApFf,9628,409,1,6,0,0,0
eEDmO4Mz,9629,409,1,6,0,0,0
2OJNN2YU,9630,409,3,21,0,0,2
xjhfrZA3,9631,409,1,7,0,0,0
tkDMvhgA,9632,409,2,12,0,0,1
RQjMBTY8,9633,409,7,18,4,1,0
8BQujpSe,9634,409,1,6,0,0,0
hw54IWUX,9635,409,1,6,0,0,0
hAJSwcrw,9636,409,8,13,5,1,0
BzM5AGkP,9637,409,2,7,0,0,1
cj4hUdDE,9638,409,3,11,0,0,2
LMhRoB3D,9639,409,2,8,0,0,1
B5St9JZJ,9640,409,1,6,0,0,0
FJdj6KqR,9641,409,1,12,0,0,0
JKsMhfMZ,9642,409,8,35,0,1,5
w1N2ybGx,9643,409,6,19,2,0,3
JA8J0Iry,9644,409,1,13,0,0,0
plzEnfs8,9645,409,3,11,0,0,2
coxGhs9Z,9646,409,2,8,0,0,1
qlt7NvIe,9647,409,1,14,0,0,0
Bvc03XrJ,9648,409,1,7,0,0,0
n7fkpFCe,9649,409,1,6,0,0,0
i4RSsZab,9650,409,1,7,0,0,0
EP3NRWhq,9651,409,1,10,0,0,0
msqMgLqL,9652,409,10,35,0,0,9
tT98iLEf,9653,409,2,17,0,0,1
V25tF4PU,9654,409,2,7,0,0,1
xdvD1B73,9655,409,2,15,0,1,0
45eqHij4,9656,409,1,6,0,0,0
rzOIihwd,9657,409,9,36,4,1,3
OETj1o46,9658,409,1,6,0,0,0
SmwezbOC,9659,409,8,33,0,0,6
Pk4vfnP5,9660,409,12,34,0,0,10
md2KciVZ,9661,409,2,6,0,0,0
IprIYuCU,9662,409,4,17,3,0,0
465CRXuj,9663,409,1,7,0,0,0
4hC08uXJ,9664,409,2,8,0,0,1
9P2DOANv,9665,409,1,8,0,0,0
n2wudGKf,9666,409,13,37,0,1,11
YH02QBEI,9667,409,6,23,0,0,4
fzHVdvhB,9668,409,4,20,0,0,1
k62tMXRu,9669,409,5,19,1,0,3
oPNTM9o9,9670,409,2,9,0,0,1
xYlBDAhS,9671,409,6,15,0,0,4
LrDV9iNu,9672,409,2,13,0,0,1
gMbsXVn5,9673,409,4,29,0,0,2
ZqnuVleu,9674,409,2,10,0,0,0
n6PlyqVx,9675,409,1,6,0,0,0
vM52GLnu,9676,409,1,6,0,0,0
WX7As96A,9677,409,1,7,0,0,0
L8gTVHwG,9678,409,2,12,0,1,0
OopxDT11,9679,409,3,13,0,0,2
KRqwe4vG,9680,409,1,6,0,0,0
Qq17MSHW,9681,409,15,43,5,1,6
BUNZnVzp,9682,409,1,7,0,0,0
OzZ8wWvj,9683,409,1,6,0,0,0
ni4TvoV3,9684,409,2,10,0,0,1
JDoYvT7t,9685,409,3,7,0,0,2
knEcAuJv,9686,409,2,14,0,0,1
3B4R73U9,9687,409,2,11,0,0,1
AEfk0Eri,9688,409,1,6,0,0,0
15zWvU9s,9689,409,1,7,0,0,0
KJ7vwms0,9690,409,1,6,0,0,0
w4IIsSmn,9691,409,1,6,0,0,0
4TNYAccX,9692,409,1,6,0,0,0
NUFzTnmC,9693,409,2,8,0,0,1
eFzFPdXT,9694,409,1,10,0,0,0
KFcQucRA,9695,409,1,7,0,0,0
ivZY4g0Q,9697,409,1,6,0,0,0
TKRn7QXE,9698,409,2,8,0,0,1
yCKKoKdO,9699,409,2,9,0,0,1
54cdLLs0,9700,409,1,7,0,0,0
N3x4ydLX,9701,409,1,7,0,0,0
TbQpKLsp,9702,409,1,7,0,0,0
7pgnM1Sk,9703,409,8,38,2,0,5
xnNgAqsu,9704,409,1,9,0,0,0
TP7LTT9S,9705,409,2,8,0,0,1
U89qtBEG,9706,409,1,6,0,0,0
Zj54alAt,9707,409,12,41,0,0,11
49nkdRQD,9708,409,3,15,0,1,0
hFdT5Ds4,9709,409,1,14,0,0,0
N6ZE78Qw,9710,409,1,7,0,0,0
gstMphZP,9711,409,5,25,0,0,4
eettRdz4,9712,409,3,13,1,0,1
IvfJT0DD,9713,409,5,16,0,0,2
tzyMC3fJ,9714,409,2,10,0,0,1
hdCGS0Hx,9715,409,1,6,0,0,0
1YFSwXtI,9716,409,8,25,1,1,5
duIHD0UB,9717,409,2,12,0,0,1
QQeYWERi,9718,409,1,6,0,0,0
xD3sYbeE,9719,409,1,6,0,0,0
BNElu9RU,9720,409,14,39,3,0,7
RWx9kieo,9721,409,9,40,0,1,6
yLztE1Ss,9722,409,1,6,0,0,0
zksnl7ps,9723,409,1,7,0,0,0
ZYfuWyY8,9724,409,1,6,0,0,0
hqVA1eru,9725,409,3,7,0,0,2
QQMHjAd2,9726,409,11,47,0,1,8
wrF1SkfV,9727,409,6,27,0,0,5
YaGWyhX5,9728,409,3,8,0,0,1
cNfvKfYp,9729,409,1,7,0,0,0
yqxACNgW,9730,409,7,21,4,0,2
wVWaoDOG,9731,409,4,26,0,0,3
YRgxGmar,9732,409,4,20,0,0,3
qo4errNy,9734,409,6,44,0,1,4
Lci1JXji,9735,409,2,9,0,0,1
UruwhoTZ,9736,409,7,14,0,0,6
Falisdt8,9737,409,1,6,0,0,0
DgAQ4loi,9738,409,1,7,0,0,0
RKivzPwI,9739,409,1,8,0,0,0
VWP12aPN,9740,409,2,9,0,0,1
QeZib8pW,9741,409,3,18,0,0,2
51QMMw5F,9742,409,3,15,1,0,1
nntwPRal,9743,409,17,67,0,0,16
CQjO3PXK,9744,409,1,6,0,0,0
Bpa8VeSl,9745,409,1,6,0,0,0
IZJ97FXB,9746,409,2,8,0,0,1
WZjf1GgM,9747,409,1,6,0,0,0
x22CGLO2,9748,409,1,6,0,0,0
MWSu66n7,9749,409,1,6,0,0,0
bl3qt0Xm,9750,409,1,6,0,0,0
2zLyaoUR,9751,409,4,11,0,0,3
qa0Djc8F,9752,409,1,6,0,0,0
YI1jsAJ0,9753,409,9,27,0,0,7
XUwcunXk,9754,409,4,23,1,1,1
CV7ZrtVa,9755,409,1,6,0,0,0
uu7EIkS4,9756,409,1,6,0,0,0
Cx9PrACp,9758,409,2,9,0,0,1
hDoAgOVV,9759,409,5,20,0,0,4
ctTgxBPf,9760,409,1,7,0,0,0
b6zdqvZA,9761,409,2,20,0,0,1
T5GMlEUU,9762,409,15,53,6,1,6
Z7gVqhUw,9763,409,3,17,0,0,2
1nSvH4hq,9764,409,9,28,0,0,8
wFcVLHg5,9765,409,5,23,0,0,3
FYdg4yPH,9766,409,5,9,3,0,0
e9vwsok4,9767,409,2,6,0,0,0
0SUtW4z6,9768,409,1,6,0,0,0
WMzqiNC3,9769,409,2,24,0,0,1
d5WC1LJd,9770,409,3,10,0,0,1
9kYwaxDP,9771,409,1,9,0,0,0
fHbO0Glf,9772,409,5,25,0,1,3
5VHk31Av,9773,409,1,7,0,0,0
u4kWLtqc,9774,409,2,8,0,0,1
k4qcQAOS,9775,409,1,6,0,0,0
u9EwBcRs,9776,409,1,7,0,0,0
akposFj1,9777,409,1,7,0,0,0
hUDLN5ZY,9778,409,14,49,0,0,13
YwXtvZRs,9779,409,7,25,4,0,2
UP6iJFHJ,9780,409,9,36,0,0,8
YhQp4qJX,9781,409,3,7,0,0,2
MuVdjSRl,9782,409,1,6,0,0,0
LHP17dH0,9783,409,5,30,0,2,2
9zUJP5FE,9784,409,3,7,0,0,1
QM8AWL2X,9785,409,3,10,0,0,2
u8eR7xHR,9786,409,1,6,0,0,0
rbQIPETg,9787,409,2,18,0,0,1
BH9BA44D,9788,409,1,6,0,0,0
ILRJZNHA,9789,409,13,57,6,1,4
ACbvkWcB,9790,409,3,11,0,0,2
SFldU44j,9791,409,2,7,0,0,1
DLEyS6AO,9792,409,1,6,0,0,0
T5PYk6P2,9793,409,3,12,0,0,2
hUrcqcWc,9794,409,6,47,1,0,4
n0GRinF0,9795,409,17,37,5,1,9
eN1ItBDy,9796,409,5,15,4,0,0
JHd9evWh,9797,409,4,28,1,0,0
6m3zlLuO,9798,409,1,6,0,0,0
yrmjTnOl,9799,409,1,6,0,0,0
lMU4EJii,9800,409,3,23,0,0,2
9MYB77nI,9801,409,1,7,0,0,0
pJbuo1l6,9802,409,4,9,0,0,2
wsIKE28S,9803,409,2,21,0,0,1
Bb5tKFwz,9804,409,18,48,0,0,15
9cf5NOQ6,9805,409,1,6,0,0,0
hDlXwkNN,9806,409,1,6,0,0,0
E6kNCDjR,9807,409,2,6,0,0,0
PnTprWvL,9808,409,2,19,0,0,1
HJc8dp3E,9809,409,1,7,0,0,0
sqjTDDhl,9810,409,3,13,0,1,0
gZKIdnrx,9811,409,7,14,0,0,6
obJkXOt3,9812,409,2,8,0,0,1
DvRb9KAy,9813,409,1,7,0,0,0
lpyRkY7O,9814,409,1,6,0,0,0
PZHN8tRa,9815,409,1,6,0,0,0
iQ2keltO,9816,409,1,9,0,0,0
61i192xe,9817,409,9,25,0,0,8
gGliRL96,9818,409,3,23,1,0,1
b3lvufeq,9819,409,1,11,0,0,0
ZGHkPJAL,9820,409,10,34,2,0,7
9v5XPL8H,9821,409,2,14,0,1,0
l4bUlqO8,9822,409,2,8,0,0,0
iHPamcKz,9823,409,1,6,0,0,0
oAYTbhXT,9824,409,1,6,0,0,0
6ydN1Q9F,9825,409,1,8,0,0,0
XMsrLmnl,9826,409,16,51,4,1,10
kjgZXJ46,9827,409,1,10,0,0,0
rfoQJdkU,9828,409,2,9,0,0,0
yLO03Gms,9829,409,2,8,0,0,1
eWtJawls,9830,409,1,6,0,0,0
lDMZsB3k,9831,409,1,6,0,0,0
2QGi1pV6,9832,409,2,7,0,0,1
RkTVgVDX,9833,409,1,6,0,0,0
ktUpwHjC,9834,409,1,6,0,0,0
LwABBYcG,9835,409,4,7,0,0,1
h4ZZIQGs,9836,409,1,6,0,0,0
8oQy3V5v,9837,409,2,7,0,0,1
yrzU2QWq,9838,409,3,13,0,0,2
IlMUgeec,9839,409,4,27,0,0,2
vqD5hNVh,9840,409,1,8,0,0,0
EtBLESbU,9841,409,2,24,0,0,1
eKgFQw7u,9842,409,1,6,0,0,0
3B9ZWX5z,9843,409,1,7,0,0,0
kXFsVKIr,9844,409,1,6,0,0,0
Gyr909Vh,9845,409,1,13,0,0,0
360shNu6,9846,409,5,24,2,0,2
x54MKNmP,9847,409,8,54,0,2,4
Gxi02XVR,9848,409,1,6,0,0,0
JkwVAIa1,9849,409,6,26,0,0,5
ZDngvUAH,9850,409,1,10,0,0,0
tDYQUE3C,9851,409,1,6,0,0,0
38Ekr0ot,9852,409,2,16,0,0,1
UJ1VnapR,9853,409,2,7,1,0,0
12rRxxFn,9854,409,1,6,0,0,0
K63fawJ8,9855,409,1,8,0,0,0
whR5OghX,9856,409,1,6,0,0,0
h447SoK2,9857,409,1,7,0,0,0
GYarz5tA,9858,409,1,7,0,0,0
nLghL9Ra,9859,409,1,6,0,0,0
v0iAB3DA,9860,409,6,27,0,0,5
K448mPzv,9861,409,1,8,0,0,0
RbnWoAGy,9862,409,1,6,0,0,0
kKurq0Vk,9863,409,2,6,0,0,0
84hLKp0p,9864,409,8,38,0,0,2
Gikid3ff,9865,409,1,6,0,0,0
6dbyVYPj,9866,409,1,6,0,0,0
PpXjFfu1,9867,409,2,6,0,0,1
oRO4S7zw,9868,409,1,12,0,0,0
SCsx3Jke,9869,409,1,8,0,0,0
QONjdSc7,9870,409,1,6,0,0,0
1aC9lSGC,9871,409,4,9,0,0,2
ew9KTybC,9872,409,2,10,0,0,1
HbDaxfOm,9873,409,1,15,0,0,0
3Tv43TIR,9874,409,2,7,0,0,1
PPhL1SkG,9875,409,1,9,0,0,0
WnxZFKac,9876,409,1,11,0,0,0
t8nPTmNz,9877,409,1,6,0,0,0
PsaWvJmo,9878,409,3,13,0,0,1
YuustazL,9879,409,14,60,1,5,7
FMdf8phA,9880,409,1,6,0,0,0
olTTj7xE,9881,409,3,6,0,0,0
FROhCPjD,9882,409,3,13,0,0,2
zbnX7Z9i,9883,409,1,6,0,0,0
SlLEfuuR,9884,409,9,37,0,0,8
2LMxULHG,9885,409,1,20,0,0,0
MaECu92m,9886,409,1,7,0,0,0
Ls2fWR9S,9887,409,1,6,0,0,0
FoxpgkGh,9888,409,3,20,0,0,2
dQT3H9SN,9889,409,7,31,0,0,6
WgDtXOvF,9890,409,2,7,0,0,1
zo6f52Sf,9891,409,7,18,0,0,6
KEk29RlW,9892,409,1,6,0,0,0
VIuiPovv,9893,409,1,7,0,0,0
gzbZioaq,9894,409,1,8,0,0,0
emT0M6TD,9895,409,1,6,0,0,0
F5Q08Rhc,9896,409,1,6,0,0,0
7Rzz9qTZ,9897,409,3,13,0,0,2
tACnF91s,9898,409,1,8,0,0,0
3FSQjJfQ,9899,409,2,6,0,0,0
Z6sZ3Z2I,9900,409,1,6,0,0,0
aoFYqwmh,9901,409,1,6,0,0,0
RKPn6nkB,9902,409,1,6,0,0,0
Htz4ZMm8,9903,409,1,6,0,0,0
pMIog4j0,9904,409,3,13,0,0,2
OMadfaZJ,9905,409,3,8,0,0,2
Btwn7kk6,9906,409,1,6,0,0,0
pv7sHQZ2,9907,409,5,12,0,0,4
0DPAgBqa,9908,409,1,8,0,0,0
UhBLZvFO,9909,409,2,8,0,0,1
cV1BRRyb,9910,409,11,46,1,0,8
8HI6W1pr,9911,409,1,8,0,0,0
TxFWbxn8,9912,409,4,20,0,0,3
kUSqX5B9,9913,409,5,20,0,1,3
BBFD37kq,9914,409,2,10,0,0,1
5djNOU9x,9915,409,4,20,2,0,1
MkVwviaF,9916,409,1,6,0,0,0
1eyE0jBQ,9917,409,1,6,0,0,0
aDCOq27c,9918,409,1,6,0,0,0
YB7MLH1a,9919,409,2,7,0,0,1
Jc9hPSif,9920,409,1,6,0,0,0
7wXk0KF2,9921,409,4,11,0,0,3
03VYVNUf,9922,409,9,53,2,0,6
HYEyjlM4,9923,409,1,6,0,0,0
gXsWWTCJ,9924,409,1,6,0,0,0
5R5BTiZO,9925,409,1,6,0,0,0
eK55jwdL,9926,409,1,7,0,0,0
Gd4J10eh,9927,409,1,6,0,0,0
TxjlWr48,9929,409,4,35,0,1,2
PgBZqMPq,9930,409,15,96,0,0,14
WpK1FFFo,9931,409,2,7,0,0,1
EIUKGZIL,9932,409,3,6,2,0,0
JKBC1I3r,9933,409,1,6,0,0,0
wWLkZwd5,9934,409,1,6,0,0,0
SYF6aUqS,9935,409,5,10,0,0,3
aKxfTClT,9936,409,1,6,0,0,0
PNKIPvR5,9937,409,1,6,0,0,0
iUNf10Ty,9938,409,11,33,0,0,9
t1OY3qlj,9939,409,3,13,1,0,1
2JupjhK1,9940,409,1,6,0,0,0
MDLiMuOZ,9941,409,1,12,0,0,0
uY5agtzw,9942,409,7,50,0,1,5
CulAZTCH,9943,409,20,60,0,2,15
LxLxga4S,9944,409,1,6,0,0,0
RiT6tD1X,9945,409,7,28,5,0,1
lO9aaSzd,9946,409,2,9,0,0,1
xGCgKEgz,9947,409,2,7,0,0,1
bMAsm2s7,9948,409,1,6,0,0,0
aJD1AX4G,9949,409,5,16,0,0,4
uLJkHenx,9950,409,2,10,0,0,1
78M8CwwJ,9951,409,4,11,0,0,2
QP6Mmr8N,9952,409,1,13,0,0,0
4ESfr5vC,9953,409,2,7,0,0,1
L0WaODyx,9954,409,15,43,2,0,8
Lu9eYsbL,9955,409,1,6,0,0,0
m96lIge1,9956,409,2,19,0,1,0
2Wz4m3fd,9957,409,19,54,11,1,6
FRwSXd48,9958,409,14,45,0,0,13
ew61IsqR,9959,409,10,28,0,0,8
hKUmRvyj,9960,409,2,9,0,0,1
dD04eFBV,9961,409,2,7,0,0,1
m9447x9v,9962,409,12,46,1,0,9
4txJvn9h,9963,409,1,6,0,0,0
nisr61Ey,9964,409,7,61,0,1,5
tegwbgTG,9965,409,3,10,0,0,1
EztzqjMY,9966,409,1,7,0,0,0
vwVsXyJV,9967,409,15,37,9,1,4
OYbK1qgs,9968,409,10,37,6,2,1
pEapojWC,9969,409,1,6,0,0,0
iq21z5uQ,9970,409,1,6,0,0,0
zIG1nw0R,9971,409,1,7,0,0,0
dHndrUuj,9972,409,31,57,2,0,27
G2AQR4Yk,9973,409,1,6,0,0,0
FAkAqUDL,9974,409,4,16,0,1,1
2qeQDNeW,9975,409,13,47,1,2,8
nihDBUbV,9976,409,5,15,0,0,3
F3CsDoDH,9977,409,2,9,0,0,1
dsykriGL,9978,409,1,8,0,0,0
PdSXOkjg,9979,409,1,6,0,0,0
SyqAotZr,9980,409,1,6,0,0,0
3O6kkVkk,9981,409,4,36,0,0,3
9ms7WdXO,9982,409,4,19,0,0,3
H628UAxc,9983,409,9,36,0,0,7
N7syFc88,9984,409,1,8,0,0,0
RuvM726L,9985,409,1,6,0,0,0
uNaFiIWO,9986,409,1,6,0,0,0
DOPQmEpJ,9987,409,20,90,2,1,14
0l9KTYEh,9988,409,3,8,0,0,1
JEfODK9P,9989,409,3,8,0,0,2
hUoLpA8X,9990,409,1,6,0,0,0
0VF14129,9991,409,1,6,0,0,0
hbk1YA4Z,9992,409,1,7,0,0,0
oCUpvJsC,9993,409,7,41,2,1,3
FYxKTE5o,9994,409,6,39,0,0,4
DoxYaBCD,9995,409,9,43,4,0,2
pHSzTAld,9996,409,1,6,0,0,0
QeT9UUZO,9997,409,6,31,5,0,0
nTt26Xev,9998,409,1,13,0,0,0
Yrcq8XxS,9999,409,2,7,0,0,1
1RxlOIC8,10000,409,5,22,1,0,3
4H57iSAT,10001,409,1,6,0,0,0
VNh9flqq,10002,409,2,6,0,0,0
DODLIYOX,10003,409,3,9,0,0,2
CDfNRekg,10004,409,1,6,0,0,0
oDU7qXGB,10005,409,2,26,0,0,1
vVlaOk0B,10006,409,10,54,4,3,0
LKlAaeZi,10007,409,1,6,0,0,0
Urt59b7Y,10008,409,3,20,2,0,0
xgphaMWV,10009,409,2,22,0,0,1
u3I8hwvp,10010,409,1,6,0,0,0
etj4cJuP,10011,409,1,7,0,0,0
mOfkGAXe,10012,409,6,29,0,0,5
sNYZXR1P,10013,409,2,17,0,0,1
v4DOWRoN,10014,409,1,6,0,0,0
WbkL5L7A,10015,409,3,21,0,0,2
yCrUIoI7,10016,409,1,9,0,0,0
bUV0os5S,10017,409,1,6,0,0,0
Va4zQzEY,10018,409,2,23,0,0,1
kTRW71BZ,10019,409,2,25,0,0,1
uTmh9BrX,10021,409,1,9,0,0,0
8n7tPxr6,10022,409,3,9,0,0,2
VYFBK6iq,10023,409,4,20,0,0,3
lLRafGXt,10024,409,1,6,0,0,0
xPhFdZ9N,10025,409,13,55,0,0,12
O8KCaVQi,10026,409,18,44,0,0,17
owWNfKe0,10027,409,1,6,0,0,0
9A5sQ8rc,10028,409,2,7,0,0,1
u00HNpOd,10029,409,3,12,1,1,0
JKExucut,10030,409,1,6,0,0,0
i6wMOHGC,10031,409,1,6,0,0,0
4Ak8YbRx,10032,409,1,6,0,0,0
pbBa3hJB,10033,409,3,24,0,1,1
UysL2xg8,10034,409,2,7,0,0,1
Y1tQ9SeK,10035,409,1,8,0,0,0
M63WhuA5,10036,409,2,6,0,0,0
3m4e3TCC,10037,409,2,7,0,0,1
KSuP5f9g,10038,409,14,44,0,1,10
pprvyH9t,10039,409,3,23,0,0,2
xe9BeRNa,10040,409,2,20,0,0,1
yc3w1FHS,10042,409,1,6,0,0,0
2BLAAXsi,10043,409,1,7,0,0,0
qhd1UXKa,10044,409,1,10,0,0,0
vw59gdBI,10045,409,1,15,0,0,0
7bKflcNm,10046,409,5,21,3,1,0
J8DtsYJy,10048,409,4,22,0,0,3
Ksv1p8DV,10049,409,1,7,0,0,0
oOENvlil,10050,409,15,33,3,1,8
Bx5WhfbZ,10051,409,1,6,0,0,0
7yUWXnkB,10052,409,1,6,0,0,0
cedO9ieZ,10053,409,4,32,0,0,3
7CZnmaIB,10054,409,1,6,0,0,0
hzDoveep,10055,409,1,8,0,0,0
ognadHF0,10056,409,1,6,0,0,0
ZWlDl1Yf,10057,409,8,9,0,0,6
lY6Uwb14,10058,409,1,6,0,0,0
lBZ7VMeN,10059,409,1,7,0,0,0
iZn9REm1,10060,409,1,8,0,0,0
TgExc8Rq,10061,409,1,6,0,0,0
yldLQ6Mf,10062,409,1,6,0,0,0
CbLJI6nT,10063,409,11,34,0,1,7
xdCGcBIK,10064,409,1,7,0,0,0
3NCDi05R,10065,409,1,6,0,0,0
mUo0ZubW,10066,409,1,6,0,0,0
S6OMkwL8,10067,409,5,38,0,0,4
qONk4Rd2,10068,409,1,6,0,0,0
HKt0XMSQ,10069,409,2,11,0,0,1
YItX5Hup,10070,409,1,7,0,0,0
6OfBE8EM,10071,409,2,8,0,0,1
bpPEwHmC,10073,409,4,13,0,1,1
3HACfryR,10074,409,1,10,0,0,0
n7WkOOqt,10075,409,6,14,0,0,5
JPYiYASA,10076,409,1,15,0,0,0
aHeUvrA5,10077,409,1,7,0,0,0
9kl1bKco,10078,409,18,56,0,2,13
rF5kXBQq,10079,409,2,11,0,0,1
AOiwNHDB,10080,409,9,48,0,4,4
5j8q8Mns,10081,409,8,41,2,0,4
o3bFvGB4,10082,409,5,16,2,1,1
l621pesH,10083,409,4,12,1,1,0
ie6nqQCX,10084,409,3,9,0,0,2
bYp8q9aT,10085,409,1,8,0,0,0
fzeuA8np,10086,409,1,6,0,0,0
qYA5ytYY,10087,409,6,20,0,1,2
f2y2cnKZ,10088,409,1,16,0,0,0
9QgERLek,10089,409,1,6,0,0,0
EvYou8YL,10090,409,2,16,0,0,1
7fqQ0ULZ,10091,409,2,9,0,0,1
HnH3zHpP,10092,409,4,12,3,0,0
cJcmVyvX,10093,409,1,6,0,0,0
