user,user2int,lec,#runs,#actions,~5,5~10,10~30,30~60,60~
ghbun9YJ,7327,409,1,6,0,0,0,0,0
nv9kFrm9,7328,409,1,6,0,0,0,0,0
HD40Mw3Q,7329,409,1,8,0,0,0,0,0
EksgNs37,7330,409,1,6,0,0,0,0,0
phOqHgjI,7331,409,2,10,1,0,0,0,0
w1aoM8uA,7332,409,1,8,0,0,0,0,0
UM20lYMx,7333,409,1,6,0,0,0,0,0
K9OC7pYv,7334,409,1,6,0,0,0,0,0
il6yRR8K,7335,409,1,10,0,0,0,0,0
30eKjhbN,7336,409,1,6,0,0,0,0,0
VL8NAAso,7337,409,3,15,2,0,0,0,0
WAuTEYjL,7338,409,1,6,0,0,0,0,0
vUXZz4hx,7339,409,8,20,5,0,0,0,2
cc6eFrxq,7340,409,2,9,0,1,0,0,0
LRzU6ZQb,7341,409,1,9,0,0,0,0,0
KtF4uzJy,7342,409,1,11,0,0,0,0,0
m68KupvD,7343,409,1,7,0,0,0,0,0
MeUPm8Ap,7344,409,1,6,0,0,0,0,0
fsTtSiXu,7345,409,2,10,0,1,0,0,0
J3B2Ls64,7346,409,2,6,0,1,0,0,0
mazEfdJm,7347,409,1,6,0,0,0,0,0
Q6rObcGP,7348,409,1,6,0,0,0,0,0
17rzxdDI,7349,409,1,6,0,0,0,0,0
H62GOOZh,7350,409,0,0,0,0,0,0,0
gnFab9NK,7351,409,2,10,1,0,0,0,0
kLYCQOt6,7352,409,3,10,1,0,1,0,0
ZqBW9bk8,7353,409,2,7,0,1,0,0,0
ibptyz1b,7354,409,3,14,1,0,1,0,0
w7E3tOMm,7355,409,3,7,0,1,1,0,0
rcVQv4zF,7356,409,2,9,0,1,0,0,0
S3cPlgvh,7357,409,1,6,0,0,0,0,0
OZ8WWFdD,7358,409,2,7,0,1,0,0,0
ROmBn88G,7359,409,1,6,0,0,0,0,0
HAb9Cb2v,7360,409,3,6,1,1,0,0,0
Gwwn7hmS,7361,409,3,8,0,0,2,0,0
vTbUP6Or,7362,409,1,6,0,0,0,0,0
gVid6eSD,7363,409,2,6,1,0,0,0,0
wkfhXVkd,7364,409,1,12,0,0,0,0,0
i2VVUoVM,7365,409,1,6,0,0,0,0,0
cRJ3A6V6,7366,409,1,8,0,0,0,0,0
FvdxVB1g,7367,409,1,6,0,0,0,0,0
EgDOTjK7,7368,409,1,13,0,0,0,0,0
s51seSGA,7369,409,1,7,0,0,0,0,0
uEnOUwXR,7370,409,1,6,0,0,0,0,0
MfUTt8YV,7371,409,25,66,4,6,10,4,0
2X4MLnfx,7372,409,2,6,0,0,1,0,0
F0g5eGcp,7373,409,1,7,0,0,0,0,0
MBxFQZkG,7374,409,1,6,0,0,0,0,0
qaaptYYw,7375,409,1,7,0,0,0,0,0
UYUy7xNq,7376,409,2,7,0,0,1,0,0
93GWVDfW,7377,409,1,6,0,0,0,0,0
9fpreCKl,7378,409,7,32,2,1,3,0,0
LgmQqYUt,7379,409,1,10,0,0,0,0,0
8m68M9BG,7380,409,1,6,0,0,0,0,0
GifILRKy,7381,409,1,6,0,0,0,0,0
Szg3nZFf,7382,409,0,0,0,0,0,0,0
TdkoWFl9,7383,409,3,14,0,1,1,0,0
rxIVL4hd,7384,409,2,12,1,0,0,0,0
aEpxiSL2,7385,409,3,12,1,0,1,0,0
xkyVGAL0,7386,409,5,23,1,0,3,0,0
OHuqBzsD,7387,409,1,6,0,0,0,0,0
kfwJMXfB,7388,409,1,8,0,0,0,0,0
HFBmYsPB,7389,409,1,6,0,0,0,0,0
kTyemVxS,7390,409,2,18,0,0,1,0,0
kwrUPSZl,7391,409,7,42,1,1,2,1,1
1hWjWAKK,7392,409,1,6,0,0,0,0,0
aIIIFKHW,7393,409,1,6,0,0,0,0,0
891UuBiP,7394,409,3,7,1,1,0,0,0
T66KokiJ,7395,409,1,7,0,0,0,0,0
Wf3Xpju6,7396,409,1,6,0,0,0,0,0
577r0SFm,7397,409,1,6,0,0,0,0,0
TdUsoemX,7398,409,1,6,0,0,0,0,0
J6WkXtwW,7399,409,2,9,0,1,0,0,0
5JMzraB9,7400,409,20,75,1,9,7,2,0
09ALQguV,7401,409,1,6,0,0,0,0,0
iWTOSTfG,7402,409,1,6,0,0,0,0,0
sGDEehu0,7403,409,3,7,0,1,1,0,0
m7wxE2cH,7404,409,1,6,0,0,0,0,0
FJSfEfzV,7405,409,1,6,0,0,0,0,0
tRu3P2gp,7406,409,1,9,0,0,0,0,0
eRqsdo2R,7407,409,1,0,0,0,0,0,0
mo93wE4F,7408,409,1,6,0,0,0,0,0
3JvnprMN,7409,409,1,7,0,0,0,0,0
yk6fL9Y0,7410,409,1,6,0,0,0,0,0
lozPbsaY,7411,409,2,7,0,1,0,0,0
81bfwDrm,7412,409,6,16,1,2,2,0,0
0Z1ZOlbU,7413,409,5,10,2,1,1,0,0
wMpvZfC2,7414,409,1,6,0,0,0,0,0
3ohlnMDq,7415,409,1,6,0,0,0,0,0
cxh30P8E,7416,409,1,7,0,0,0,0,0
s9BqdHaq,7417,409,2,10,0,0,1,0,0
Rw2Zw4GU,7418,409,0,0,0,0,0,0,0
vAIuqkdy,7419,409,1,6,0,0,0,0,0
1KZCHiJt,7420,409,1,7,0,0,0,0,0
tkcZ33Nt,7421,409,3,9,1,1,0,0,0
0dNHH9fG,7422,409,3,6,2,0,0,0,0
zPmrzCFv,7423,409,24,85,2,2,13,4,2
An7nx9Dh,7424,409,45,163,3,8,25,5,3
B1eHhGZm,7425,409,1,6,0,0,0,0,0
a4Smo3rP,7426,409,5,14,0,0,1,2,1
tkSlOAGh,7427,409,1,6,0,0,0,0,0
Tz7DBoOH,7428,409,3,12,0,0,0,2,0
OFHE3jtk,7429,409,1,6,0,0,0,0,0
kBW4gvuU,7430,409,3,8,0,2,0,0,0
3zpQAwu2,7431,409,24,67,3,4,11,4,1
aCP7kEp4,7432,409,1,6,0,0,0,0,0
NPuxjAXy,7433,409,3,11,0,1,1,0,0
WfmN5ivx,7434,409,1,6,0,0,0,0,0
jS8TQxGZ,7435,409,5,13,1,0,2,1,0
C3y0KQPu,7436,409,4,8,1,0,2,0,0
8vwEwTel,7437,409,8,31,2,2,2,1,0
9faGZjGp,7438,409,4,11,1,0,1,1,0
hRzwyWAl,7439,409,1,6,0,0,0,0,0
Y3YqoszI,7440,409,4,39,0,0,1,1,1
p6qPLeqQ,7441,409,2,19,0,0,1,0,0
tmPhuOna,7442,409,4,20,0,0,2,1,0
dpreCNbg,7443,409,1,6,0,0,0,0,0
jQv32xxH,7444,409,7,24,0,3,3,0,0
CNEiAgno,7445,409,3,10,0,1,1,0,0
u7SgBW2B,7446,409,3,13,0,0,2,0,0
sReBQdtD,7447,409,1,6,0,0,0,0,0
iitaSQ7I,7448,409,0,0,0,0,0,0,0
DlitHowY,7449,409,3,16,0,1,1,0,0
i2WoMK5Y,7450,409,2,14,1,0,0,0,0
hgdsUR4t,7451,409,1,6,0,0,0,0,0
X3SYzEVV,7452,409,3,7,0,0,2,0,0
qYOoRWiy,7453,409,3,15,1,0,0,1,0
R9V1EX7k,7454,409,1,6,0,0,0,0,0
PkFdNMNS,7455,409,1,6,0,0,0,0,0
fx4IT7Wb,7456,409,1,6,0,0,0,0,0
hQa4e4A1,7457,409,26,54,2,7,14,2,0
677lH4c0,7458,409,1,6,0,0,0,0,0
beTZe2TL,7459,409,1,1,0,0,0,0,0
qu0B6oXH,7460,409,1,6,0,0,0,0,0
k8tXkySc,7461,409,13,42,0,3,7,2,0
u4B6KKgz,7462,409,1,6,0,0,0,0,0
peY73QST,7463,409,2,11,0,0,0,1,0
fnAUAVT9,7464,409,27,85,1,6,13,4,2
b7EV9wVn,7465,409,4,21,0,0,3,0,0
8RwWypcV,7466,409,0,0,0,0,0,0,0
03cKLbMA,7467,409,1,7,0,0,0,0,0
cTVWbXxO,7468,409,12,40,1,3,6,0,1
3oTUzFS6,7469,409,2,8,0,0,1,0,0
2azqkF0W,7470,409,2,11,0,0,1,0,0
OQ4q1CIx,7471,409,37,22,26,5,0,3,2
e8J9BisR,7472,409,1,9,0,0,0,0,0
E6NoeIXC,7473,409,15,54,0,4,8,2,0
D4NGrMSa,7474,409,2,6,1,0,0,0,0
1UyClhON,7475,409,1,0,0,0,0,0,0
Z8Q41n2u,7476,409,2,7,1,0,0,0,0
0ZDcMLoi,7477,409,2,18,0,0,0,1,0
28oP4JKi,7478,409,13,51,1,1,9,0,1
efUpgNdY,7479,409,1,6,0,0,0,0,0
r1rx46hY,7480,409,2,6,1,0,0,0,0
zeVHwjF9,7481,409,10,29,2,0,2,5,0
KNwnMT62,7482,409,3,19,0,1,0,1,0
rBrVCVvm,7483,409,1,6,0,0,0,0,0
8QjS1dGj,7484,409,4,12,0,1,2,0,0
PsBnnZE1,7485,409,2,9,0,0,1,0,0
PZ7JzTlK,7486,409,2,6,1,0,0,0,0
M9ia8e18,7487,409,1,6,0,0,0,0,0
6mAyYhuS,7488,409,1,6,0,0,0,0,0
Gg0B1PXx,7489,409,1,12,0,0,0,0,0
zGNHmjDb,7490,409,2,8,0,1,0,0,0
KjBchLZ6,7491,409,24,90,4,1,9,9,0
inU2NpLT,7492,409,5,12,1,0,2,0,1
PtXhU54M,7493,409,2,14,0,0,1,0,0
jflEDg3v,7494,409,1,6,0,0,0,0,0
sPPB8YNN,7495,409,1,11,0,0,0,0,0
3gGuZFex,7496,409,1,6,0,0,0,0,0
gwYCLT4Q,7497,409,1,6,0,0,0,0,0
pyijTwDo,7498,409,6,25,1,0,3,1,0
1kHdSE2m,7499,409,2,8,0,1,0,0,0
qXUtCDhc,7500,409,3,6,0,1,1,0,0
HXyVRomg,7501,409,2,7,0,0,1,0,0
lMxEDpn1,7502,409,2,1,0,0,0,1,0
AFHTIQQo,7503,409,2,7,0,0,1,0,0
er7g540Z,7504,409,14,48,0,6,6,0,1
QKbnA1pS,7505,409,3,13,0,0,2,0,0
XRp6U8Ky,7506,409,3,21,0,0,2,0,0
KR9SzwL5,7507,409,1,6,0,0,0,0,0
5DRN8zYB,7508,409,2,17,0,1,0,0,0
71aODCSR,7509,409,1,6,0,0,0,0,0
kE5q39ss,7510,409,5,15,1,1,2,0,0
YN38HO47,7511,409,2,11,0,0,0,0,1
7Mj9PqJa,7512,409,1,8,0,0,0,0,0
W53AsyAD,7513,409,2,9,1,0,0,0,0
ya9NONgA,7514,409,1,6,0,0,0,0,0
nysZQuzZ,7515,409,3,14,0,1,0,0,1
JqtxNpud,7516,409,6,22,1,0,2,2,0
9UMp8y0w,7517,409,3,10,1,0,1,0,0
ZYiNnhso,7518,409,2,8,0,1,0,0,0
3y36qm5w,7519,409,1,7,0,0,0,0,0
MTBdNzio,7520,409,1,7,0,0,0,0,0
mcJfF1cT,7521,409,1,6,0,0,0,0,0
PN5ib6PG,7522,409,1,6,0,0,0,0,0
uXlpftEC,7523,409,1,6,0,0,0,0,0
UPmVbIxn,7524,409,1,6,0,0,0,0,0
kux7xizD,7525,409,1,6,0,0,0,0,0
vgudC9Pu,7526,409,17,34,4,3,9,0,0
vs23VG2u,7527,409,1,6,0,0,0,0,0
H86Z0Ue8,7528,409,2,10,0,0,1,0,0
XMWSO5ec,7529,409,3,8,0,0,2,0,0
grnREJyw,7530,409,1,6,0,0,0,0,0
2o15JdiB,7531,409,1,6,0,0,0,0,0
d0OuOekO,7532,409,1,6,0,0,0,0,0
qgS5CkUW,7533,409,1,6,0,0,0,0,0
te7xbyo4,7534,409,1,6,0,0,0,0,0
80IVQNnl,7535,409,1,22,0,0,0,0,0
DTvLmAhx,7536,409,2,10,0,1,0,0,0
EqxguW11,7537,409,3,22,0,0,1,0,1
a4UizXPo,7538,409,2,7,1,0,0,0,0
L7IH9g9b,7539,409,1,6,0,0,0,0,0
zVtp8q8x,7540,409,1,7,0,0,0,0,0
m1VkBy31,7541,409,4,28,0,0,2,1,0
DwTIw58B,7542,409,1,15,0,0,0,0,0
vXEUk4mL,7543,409,3,9,0,1,1,0,0
o9DINLB6,7544,409,1,7,0,0,0,0,0
RF66i55l,7545,409,15,29,0,4,10,0,0
uK6vgHvW,7546,409,0,0,0,0,0,0,0
5yVII4zJ,7547,409,2,15,0,0,1,0,0
KVMZ8Y59,7548,409,3,16,0,0,0,2,0
Vze71y60,7549,409,1,9,0,0,0,0,0
rlDyMX73,7550,409,1,13,0,0,0,0,0
MUu7cjIt,7551,409,1,7,0,0,0,0,0
eYyEU7gu,7552,409,1,12,0,0,0,0,0
XqOXYY9v,7553,409,2,8,1,0,0,0,0
SUxCzVLz,7554,409,2,6,0,1,0,0,0
3CZ3927K,7555,409,1,7,0,0,0,0,0
yMB9cPcW,7556,409,2,6,0,1,0,0,0
fiMzyAZl,7557,409,1,6,0,0,0,0,0
WccoH8N3,7558,409,1,6,0,0,0,0,0
8NVlMhAC,7559,409,1,6,0,0,0,0,0
i6ZgTXpX,7560,409,6,11,1,1,3,0,0
FSX7vgBp,7561,409,1,7,0,0,0,0,0
XvDUK9vG,7562,409,1,6,0,0,0,0,0
4tYG7EAu,7563,409,2,8,1,0,0,0,0
lmU7aKRn,7564,409,4,18,1,0,1,1,0
sT6ZXkyr,7565,409,1,7,0,0,0,0,0
69kKaqDX,7566,409,2,17,0,0,1,0,0
6sxYZekQ,7567,409,1,6,0,0,0,0,0
bBYDMaLL,7568,409,3,24,0,0,2,0,0
uWtGR3rD,7569,409,1,6,0,0,0,0,0
8HF5bDC9,7570,409,1,7,0,0,0,0,0
oyDUbSFf,7571,409,2,6,1,0,0,0,0
yUl3b7fu,7572,409,1,14,0,0,0,0,0
M43IG7il,7573,409,1,6,0,0,0,0,0
Z3tv8bZp,7574,409,1,6,0,0,0,0,0
47qtOp4H,7575,409,2,12,0,1,0,0,0
lGzAtiyz,7576,409,2,12,1,0,0,0,0
nibisQ9Y,7577,409,3,16,1,0,0,1,0
ekKnG4oL,7578,409,10,28,1,1,5,2,0
xlcJR5u1,7579,409,1,6,0,0,0,0,0
yHex8D3b,7580,409,2,9,0,0,1,0,0
wLDPmrBf,7581,409,1,6,0,0,0,0,0
Z6etyLiI,7582,409,1,2,0,0,0,0,0
iD5hEmdw,7583,409,1,6,0,0,0,0,0
chmDFwhL,7584,409,5,20,0,0,1,1,2
UMKfnf97,7585,409,1,7,0,0,0,0,0
5lINoiwl,7586,409,1,6,0,0,0,0,0
9bK7v8DC,7587,409,1,6,0,0,0,0,0
xHr7TrQu,7588,409,1,6,0,0,0,0,0
244ToCsp,7589,409,3,7,1,0,1,0,0
NAaJpJ30,7590,409,4,18,0,1,1,1,0
nB63vUdc,7591,409,1,6,0,0,0,0,0
8xrkEA8X,7592,409,1,6,0,0,0,0,0
WIiZVTKi,7593,409,1,6,0,0,0,0,0
KY5sJ2Rs,7594,409,1,7,0,0,0,0,0
8t3SAsiy,7595,409,1,6,0,0,0,0,0
y46LtTnD,7596,409,1,6,0,0,0,0,0
uh56q9ca,7597,409,1,6,0,0,0,0,0
GRFPYcEU,7598,409,1,8,0,0,0,0,0
4jY41XQT,7599,409,2,6,1,0,0,0,0
FfK7kFJX,7600,409,1,6,0,0,0,0,0
QeMeM0vd,7601,409,2,13,0,0,0,1,0
2LwKEeBd,7602,409,4,15,0,0,2,1,0
h0CKDLRD,7603,409,13,71,0,1,9,2,0
QRBTixek,7604,409,0,0,0,0,0,0,0
MYNkm8m6,7605,409,2,10,1,0,0,0,0
ctf8XKIE,7606,409,15,50,3,3,5,3,0
a05S3zt8,7607,409,1,7,0,0,0,0,0
Cia0Ny4h,7608,409,1,2,0,0,0,0,0
1COrA1Mq,7609,409,3,21,0,0,1,1,0
xsPPyFtN,7610,409,1,7,0,0,0,0,0
YLIaiXLV,7611,409,19,63,2,1,10,4,1
pGWRv383,7612,409,3,12,0,0,1,1,0
nSXEYcvY,7613,409,2,16,0,0,1,0,0
BwylzuwK,7614,409,12,35,0,3,6,2,0
zF5fl0P5,7615,409,2,13,0,0,1,0,0
ie4sgaoR,7616,409,4,23,0,0,2,0,1
O9pRUnqU,7617,409,4,42,0,0,3,0,0
KBY0FcXi,7618,409,2,8,0,0,1,0,0
2RM9WuBP,7619,409,5,21,0,2,1,1,0
3C29Eo2K,7620,409,3,16,0,0,2,0,0
gkqcSbZD,7621,409,1,6,0,0,0,0,0
vKWX7LPp,7622,409,1,6,0,0,0,0,0
uYfgAOOP,7623,409,1,6,0,0,0,0,0
RhE3XChR,7624,409,2,6,0,1,0,0,0
2fzuuhQk,7625,409,2,18,0,1,0,0,0
smPj3kqe,7626,409,1,9,0,0,0,0,0
ULv7Lq7s,7627,409,1,7,0,0,0,0,0
HaOMzPKR,7628,409,1,6,0,0,0,0,0
m4hrZOxX,7629,409,4,34,0,0,2,0,1
NkQGL2hW,7630,409,2,7,0,0,1,0,0
fiJZ6ERy,7631,409,1,12,0,0,0,0,0
aBTyMJZc,7632,409,2,11,0,0,1,0,0
vUhjqpyb,7633,409,1,10,0,0,0,0,0
iGh0EvRR,7634,409,1,6,0,0,0,0,0
egCEw7z8,7635,409,1,8,0,0,0,0,0
Jlt6iQvG,7636,409,4,13,0,1,2,0,0
tO9EZgTe,7637,409,0,0,0,0,0,0,0
FV76YYnH,7638,409,2,12,0,0,1,0,0
qpw4dXwf,7639,409,1,7,0,0,0,0,0
tjaeUY0W,7640,409,3,17,0,1,1,0,0
oeBm7Mk9,7641,409,5,31,0,0,1,0,3
LSeeXzNW,7642,409,1,6,0,0,0,0,0
k7fHgN4n,7643,409,1,7,0,0,0,0,0
7A4QYMIb,7644,409,1,8,0,0,0,0,0
pDid954Q,7645,409,3,8,0,0,2,0,0
WJXCERrM,7646,409,4,12,1,0,2,0,0
sUvv98Ub,7647,409,1,6,0,0,0,0,0
PDZjDS3g,7648,409,1,6,0,0,0,0,0
ZNIP9Pmi,7649,409,1,2,0,0,0,0,0
4lQNM1fD,7650,409,2,22,0,0,0,1,0
K1JZd0Pn,7651,409,0,0,0,0,0,0,0
HUsuK62E,7652,409,1,6,0,0,0,0,0
171kOGDl,7653,409,9,32,0,1,5,0,2
X0Azdmks,7654,409,8,21,0,1,4,2,0
JdQQXQ1B,7655,409,1,6,0,0,0,0,0
tjDQtyDx,7656,409,17,41,0,5,9,1,1
GQh9c1yT,7657,409,3,8,0,1,1,0,0
iDUml4MU,7658,409,1,7,0,0,0,0,0
b2WSHEMN,7659,409,4,15,0,1,1,1,0
KvYiaEBV,7660,409,1,6,0,0,0,0,0
1tRkmQft,7661,409,1,6,0,0,0,0,0
GIhwz9RZ,7662,409,1,7,0,0,0,0,0
RLUa7Pdk,7663,409,1,6,0,0,0,0,0
s2eAJlhX,7664,409,1,13,0,0,0,0,0
koqLsOHE,7665,409,16,38,1,1,10,0,3
YxIByJRs,7666,409,2,13,0,0,1,0,0
pMfJutka,7667,409,3,11,0,0,2,0,0
GT9lkrrP,7668,409,2,7,0,1,0,0,0
fxFngqwN,7669,409,24,47,4,3,13,2,1
JM445ixm,7670,409,1,6,0,0,0,0,0
CYU0kNT3,7671,409,1,6,0,0,0,0,0
ymqpCqBm,7672,409,11,42,1,1,7,1,0
WSaRcpIh,7673,409,2,7,0,0,1,0,0
GPyBPXIj,7674,409,6,14,1,0,4,0,0
NsWniUAW,7675,409,1,6,0,0,0,0,0
ua1DxX4b,7676,409,1,6,0,0,0,0,0
RZOo2HjM,7677,409,1,12,0,0,0,0,0
wjRUMdyE,7678,409,1,6,0,0,0,0,0
XW2fkEZq,7679,409,3,9,2,0,0,0,0
3SPHhBy6,7680,409,6,21,0,0,3,1,1
9aQlfVBU,7681,409,2,8,0,1,0,0,0
aSwlEhrE,7682,409,1,12,0,0,0,0,0
TdGu6vXO,7683,409,2,8,0,1,0,0,0
rAKvp9J8,7684,409,1,7,0,0,0,0,0
I7EpuGND,7685,409,7,30,0,1,4,1,0
Nbso0s8Q,7686,409,1,6,0,0,0,0,0
PYWWG5tZ,7687,409,1,6,0,0,0,0,0
yI9tljTX,7688,409,1,6,0,0,0,0,0
To1nOIzX,7689,409,1,8,0,0,0,0,0
Q2r5hKWf,7690,409,1,12,0,0,0,0,0
gWuyVXXH,7691,409,37,111,3,6,21,4,2
O5dQmXcU,7692,409,5,14,0,0,4,0,0
gmEazLp4,7693,409,1,6,0,0,0,0,0
QpHXhbvW,7694,409,1,6,0,0,0,0,0
XrSBD40u,7695,409,28,97,7,4,8,4,4
4EfajsER,7696,409,1,6,0,0,0,0,0
c7zE2WV4,7697,409,12,23,1,3,6,0,1
jMwGzAJ1,7698,409,2,6,1,0,0,0,0
KeN44hyW,7699,409,1,6,0,0,0,0,0
qV7F2AhZ,7700,409,1,6,0,0,0,0,0
1DJYVile,7701,409,2,8,1,0,0,0,0
fJ5DX0cw,7702,409,10,27,1,4,4,0,0
hCA4R2Xt,7703,409,2,19,0,1,0,0,0
eFKxPu4S,7704,409,2,9,0,1,0,0,0
WoxY3Wyr,7705,409,1,6,0,0,0,0,0
h9nMJbOc,7706,409,7,17,2,0,1,3,0
l9yQiRQ2,7707,409,1,13,0,0,0,0,0
UXuqasTP,7708,409,1,6,0,0,0,0,0
aTzoLmRb,7709,409,2,6,1,0,0,0,0
7y8Ix4Tw,7710,409,1,7,0,0,0,0,0
sfPJY7xY,7711,409,3,17,0,0,2,0,0
sGpEzatS,7712,409,5,12,0,0,4,0,0
H9HXbhhg,7713,409,2,11,0,0,0,1,0
H84TAxsK,7714,409,1,6,0,0,0,0,0
bs9NOayi,7715,409,1,6,0,0,0,0,0
qijwbuP6,7716,409,7,18,1,1,4,0,0
60y6IW6j,7717,409,1,9,0,0,0,0,0
1wH1XnGX,7718,409,1,6,0,0,0,0,0
DMASMlqK,7719,409,4,18,0,0,3,0,0
YUoFIwSr,7720,409,2,7,0,0,0,1,0
rvLJssEW,7721,409,29,62,2,3,15,3,5
HqYDA3n8,7722,409,1,7,0,0,0,0,0
qPmN9ep7,7723,409,1,9,0,0,0,0,0
m0KrF9Z3,7724,409,7,20,0,2,4,0,0
iWaJGujN,7725,409,2,19,1,0,0,0,0
3oDSGATA,7726,409,2,14,0,0,1,0,0
O8KxMXJj,7727,409,1,14,0,0,0,0,0
52saJlbo,7728,409,1,7,0,0,0,0,0
tSTCzSrP,7729,409,3,14,1,0,1,0,0
dZbUyeiN,7730,409,10,34,0,1,7,1,0
MfoX6svC,7731,409,3,8,0,2,0,0,0
0qYgAYVH,7732,409,1,6,0,0,0,0,0
B4dJNwDt,7733,409,1,7,0,0,0,0,0
Qrmir9lA,7734,409,5,20,0,0,3,1,0
8Yocy32K,7735,409,2,16,0,0,0,1,0
yVkhZHjx,7736,409,6,22,0,1,3,1,0
t2vz6Uph,7737,409,1,7,0,0,0,0,0
Np6moag8,7738,409,1,6,0,0,0,0,0
wI54by5s,7739,409,2,11,0,0,1,0,0
DBvIdWcw,7740,409,2,10,0,0,1,0,0
Q0J8oZEL,7741,409,1,6,0,0,0,0,0
FaLif1ak,7742,409,5,23,0,0,4,0,0
kQHoBCj5,7743,409,16,49,1,3,10,0,1
BX8eJjAN,7744,409,1,7,0,0,0,0,0
ap32MMEf,7745,409,1,6,0,0,0,0,0
gCGEBgre,7746,409,1,6,0,0,0,0,0
wJYt2woi,7747,409,1,6,0,0,0,0,0
DrQqTEQg,7748,409,1,8,0,0,0,0,0
NOYzS2JH,7749,409,1,7,0,0,0,0,0
GghN3QJR,7750,409,1,6,0,0,0,0,0
4pJ5GbQN,7751,409,13,54,0,1,9,2,0
JpZROAf8,7752,409,1,7,0,0,0,0,0
XMxDDSrs,7753,409,1,6,0,0,0,0,0
3qDk72WB,7754,409,1,6,0,0,0,0,0
sBi5lae5,7755,409,4,13,0,0,1,2,0
No0ErBPs,7756,409,1,10,0,0,0,0,0
lLe3zwCQ,7757,409,6,18,1,1,3,0,0
FB4LmiXx,7758,409,2,6,0,0,0,1,0
BoluN59S,7759,409,1,7,0,0,0,0,0
scrkwa6p,7760,409,2,6,0,1,0,0,0
ZnkfJzo1,7761,409,1,6,0,0,0,0,0
DNazp7Gf,7762,409,1,7,0,0,0,0,0
MDYPN0sN,7763,409,1,6,0,0,0,0,0
OoW6cpdz,7764,409,1,6,0,0,0,0,0
7F96NuxF,7765,409,6,22,3,0,1,1,0
V4I7VGMZ,7766,409,1,7,0,0,0,0,0
NDzEKpjz,7767,409,1,6,0,0,0,0,0
cZQ2ux2B,7768,409,17,31,1,3,10,2,0
oZyBlwsR,7769,409,3,8,1,1,0,0,0
BbAEES1j,7770,409,11,27,0,3,4,3,0
hTK2IA5R,7771,409,1,6,0,0,0,0,0
1ycRXWTQ,7772,409,1,6,0,0,0,0,0
kYsQtNRm,7773,409,1,12,0,0,0,0,0
Ib5LA4YX,7774,409,4,12,0,0,2,0,1
MPBcAjxa,7775,409,1,6,0,0,0,0,0
3RIYlM3e,7776,409,1,6,0,0,0,0,0
7CUjYRRR,7777,409,4,23,1,0,2,0,0
3rQdaMRa,7778,409,1,6,0,0,0,0,0
F108GT3t,7779,409,1,6,0,0,0,0,0
jJks2NqH,7780,409,2,12,1,0,0,0,0
jDkDRrnL,7781,409,1,15,0,0,0,0,0
Y77PVeoP,7782,409,2,16,1,0,0,0,0
0SmAUKOf,7783,409,0,0,0,0,0,0,0
AfdkKEiE,7784,409,1,6,0,0,0,0,0
MX7NjaYq,7785,409,3,11,0,0,2,0,0
dw52VGOq,7786,409,2,8,0,1,0,0,0
6Yn3lmpj,7787,409,2,15,0,0,1,0,0
NZupCfmX,7788,409,10,34,1,1,6,0,1
gQ69dxNE,7789,409,1,6,0,0,0,0,0
LirizwAD,7790,409,1,6,0,0,0,0,0
cOatYhKM,7791,409,4,19,0,1,1,1,0
jTQqjXqA,7792,409,1,8,0,0,0,0,0
vVMlm1Sp,7793,409,1,6,0,0,0,0,0
9qWTG33g,7794,409,2,7,0,0,1,0,0
0ZeC8RuI,7795,409,1,12,0,0,0,0,0
paDNCSkA,7796,409,2,7,0,0,1,0,0
gXpnW53i,7797,409,2,7,0,1,0,0,0
ds7Emkgg,7798,409,1,10,0,0,0,0,0
pKlGNu78,7799,409,1,6,0,0,0,0,0
kW5VXJF1,7800,409,1,6,0,0,0,0,0
elXKcUUm,7801,409,2,9,0,0,1,0,0
So5pVIWf,7802,409,1,6,0,0,0,0,0
bRbvhhTS,7803,409,1,7,0,0,0,0,0
TQPz6Ypp,7804,409,1,6,0,0,0,0,0
VAmVwaDT,7805,409,1,6,0,0,0,0,0
ivTBhqmc,7806,409,1,7,0,0,0,0,0
k2tNJnwk,7807,409,1,6,0,0,0,0,0
ZlGdmg0a,7808,409,3,9,0,1,1,0,0
Z1L5FkNo,7809,409,10,39,0,3,5,1,0
oDNohOph,7810,409,1,7,0,0,0,0,0
7h4uOYzw,7811,409,1,7,0,0,0,0,0
woL66pbI,7812,409,6,14,2,0,2,1,0
ckySWWZc,7813,409,2,7,0,0,1,0,0
OPjwuCGd,7814,409,3,10,0,1,1,0,0
MubBaWMO,7815,409,1,6,0,0,0,0,0
fHJJQg07,7816,409,1,6,0,0,0,0,0
ouvijmqo,7817,409,1,12,0,0,0,0,0
6efFawJJ,7818,409,2,18,1,0,0,0,0
24VrDRxC,7819,409,1,6,0,0,0,0,0
xalr3o4i,7820,409,2,8,0,0,1,0,0
uVuGW4a2,7821,409,1,6,0,0,0,0,0
LK1YGjfQ,7822,409,1,6,0,0,0,0,0
gTudMyxC,7823,409,1,6,0,0,0,0,0
5vFw9dE5,7824,409,3,22,0,0,1,1,0
0NYKNsQv,7825,409,1,6,0,0,0,0,0
SpUpiZLy,7826,409,2,6,1,0,0,0,0
Q3LT16ho,7827,409,1,7,0,0,0,0,0
QUXjXcwU,7828,409,7,14,2,2,2,0,0
1Md1iEST,7829,409,26,58,8,5,9,2,1
